Date,Close,% Change,% Change vs Average,Volume
2025-02-21T23:00:00.000Z,"96,273.92",-0.31,0.19,"16,999,478,976"
2025-02-22T23:00:00.000Z,"91,418.17",-5.04,-4.54,"44,046,480,529"
2025-02-23T23:00:00.000Z,"88,736.17",-2.93,-2.43,"92,139,104,128"
2025-02-24T23:00:00.000Z,"84,347.02",-4.95,-4.45,"64,597,492,134"
2025-02-25T23:00:00.000Z,"84,704.23",0.42,0.92,"52,659,591,954"
2025-02-26T23:00:00.000Z,"84,373.01",-0.39,0.11,"83,610,570,576"
2025-02-27T23:00:00.000Z,"86,031.91",1.97,2.47,"29,190,628,396"
2025-02-28T23:00:00.000Z,"94,248.35",9.55,10.05,"58,398,341,092"
2025-03-01T23:00:00.000Z,"86,065.67",-8.68,-8.18,"70,072,228,536"
2025-03-02T23:00:00.000Z,"87,222.20",1.34,1.84,"68,095,241,474"
2025-03-03T23:00:00.000Z,"90,623.56",3.9,4.4,"50,498,988,027"
2025-03-04T23:00:00.000Z,"89,961.73",-0.73,-0.23,"47,749,810,486"
2025-03-05T23:00:00.000Z,"86,742.67",-3.58,-3.08,"65,945,677,657"
2025-03-06T23:00:00.000Z,"86,154.59",-0.68,-0.18,"18,206,118,081"
2025-03-07T23:00:00.000Z,"80,601.04",-6.45,-5.95,"30,899,345,977"
2025-03-08T23:00:00.000Z,"78,532.00",-2.57,-2.07,"54,061,099,422"
2025-03-09T23:00:00.000Z,"82,862.21",5.51,6.01,"54,702,837,196"
2025-03-10T23:00:00.000Z,,-100,-99.5,
2025-03-11T23:00:00.000Z,,-100,-99.5,
