"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T22:10:00.000Z","83,308.18","0.11","0.11","123,789,312"
"2025-03-12T22:15:00.000Z","83,418.54","0.13","0.13","0"
"2025-03-12T22:20:00.000Z","83,415.16","0","0","319,397,888"
"2025-03-12T22:25:00.000Z","83,487.08","0.09","0.09","0"
"2025-03-12T22:30:00.000Z","83,550.74","0.08","0.08","183,336,960"
"2025-03-12T22:35:00.000Z","83,600.43","0.06","0.06","527,605,760"
"2025-03-12T22:40:00.000Z","83,598.22","0","0","48,664,576"
"2025-03-12T22:45:00.000Z","83,534.65","-0.08","-0.08","142,209,024"
"2025-03-12T22:50:00.000Z","83,615.80","0.10","0.10","0"
"2025-03-12T22:55:00.000Z","83,653.95","0.05","0.04","9,068,544"
"2025-03-12T23:00:00.000Z","83,569.07","-0.10","-0.10","0"
"2025-03-12T23:05:00.000Z","83,571.63","0","0","97,296,384"
"2025-03-12T23:10:00.000Z","83,525.55","-0.06","-0.06","0"
"2025-03-12T23:15:00.000Z","83,465.63","-0.07","-0.07","165,322,752"
"2025-03-12T23:20:00.000Z","83,534.74","0.08","0.08","575,512,576"
"2025-03-12T23:25:00.000Z","83,459.39","-0.09","-0.09","78,409,728"
"2025-03-12T23:30:00.000Z","83,487.20","0.03","0.03","0"
"2025-03-12T23:35:00.000Z","83,578.85","0.11","0.11","127,926,272"
"2025-03-12T23:40:00.000Z","83,663.16","0.10","0.10","0"
"2025-03-12T23:45:00.000Z","83,675.09","0.01","0.01","36,687,872"
"2025-03-12T23:50:00.000Z","83,825.42","0.18","0.18","0"
"2025-03-12T23:55:00.000Z","83,746.86","-0.09","-0.09","928,419,840"
"2025-03-13T00:00:00.000Z","83,761.05","0.02","0.02","0"
"2025-03-13T00:05:00.000Z","83,621.97","-0.17","-0.17","879,878,144"
"2025-03-13T00:10:00.000Z","83,604.26","-0.02","-0.02","0"
"2025-03-13T00:15:00.000Z","83,542.37","-0.07","-0.07","459,743,232"
"2025-03-13T00:20:00.000Z","83,890.33","0.42","0.42","110,927,872"
"2025-03-13T00:25:00.000Z","83,766.77","-0.15","-0.15","0"
"2025-03-13T00:30:00.000Z","83,627.88","-0.17","-0.17","197,292,032"
"2025-03-13T00:35:00.000Z","83,815.48","0.22","0.22","0"
"2025-03-13T00:40:00.000Z","83,851.27","0.04","0.04","907,735,040"
"2025-03-13T00:45:00.000Z","83,635.35","-0.26","-0.26","0"
"2025-03-13T00:50:00.000Z","83,509.45","-0.15","-0.15","17,596,416"
"2025-03-13T00:55:00.000Z","83,463.97","-0.05","-0.06","0"
"2025-03-13T01:00:00.000Z","83,317.57","-0.18","-0.18","345,518,080"
"2025-03-13T01:05:00.000Z","83,537.38","0.26","0.26","52,404,224"
"2025-03-13T01:10:00.000Z","83,674.27","0.16","0.16","0"
"2025-03-13T01:15:00.000Z","83,712.21","0.05","0.04","17,203,200"
"2025-03-13T01:20:00.000Z","83,521.33","-0.23","-0.23","469,065,728"
"2025-03-13T01:25:00.000Z","83,667.47","0.17","0.17","411,791,360"
"2025-03-13T01:30:00.000Z","83,806.58","0.17","0.17","0"
"2025-03-13T01:35:00.000Z","83,749.54","-0.07","-0.07","144,199,680"
"2025-03-13T01:40:00.000Z","83,678.94","-0.08","-0.08","0"
"2025-03-13T01:45:00.000Z","83,829.34","0.18","0.18","0"
"2025-03-13T01:50:00.000Z","84,076.41","0.29","0.29","0"
"2025-03-13T01:55:00.000Z","83,950.23","-0.15","-0.15","1,445,863,424"
"2025-03-13T02:00:00.000Z","83,926.89","-0.03","-0.03","0"
"2025-03-13T02:05:00.000Z","84,259.67","0.40","0.40","0"
"2025-03-13T02:10:00.000Z","84,180.01","-0.09","-0.10","653,967,360"
"2025-03-13T02:15:00.000Z","84,012.86","-0.20","-0.20","0"
"2025-03-13T02:20:00.000Z","83,956.18","-0.07","-0.07","0"
"2025-03-13T02:25:00.000Z","84,012.61","0.07","0.07","1,042,219,008"
"2025-03-13T02:30:00.000Z","83,850.18","-0.19","-0.19","0"
"2025-03-13T02:35:00.000Z","83,873.95","0.03","0.03","0"
"2025-03-13T02:40:00.000Z","84,001.41","0.15","0.15","365,998,080"
"2025-03-13T02:45:00.000Z","83,959.51","-0.05","-0.05","0"
"2025-03-13T02:50:00.000Z","83,893.36","-0.08","-0.08","0"
"2025-03-13T02:55:00.000Z","83,776.18","-0.14","-0.14","0"
"2025-03-13T03:00:00.000Z","83,815.66","0.05","0.05","660,221,952"
"2025-03-13T03:05:00.000Z","83,768.95","-0.06","-0.06","0"
"2025-03-13T03:10:00.000Z","83,941.70","0.21","0.21","188,366,848"
"2025-03-13T03:15:00.000Z","84,065.41","0.15","0.15","600,977,408"
"2025-03-13T03:20:00.000Z","84,102.65","0.04","0.04","0"
"2025-03-13T03:25:00.000Z","83,952.21","-0.18","-0.18","2,498,560"
"2025-03-13T03:30:00.000Z","83,711.47","-0.29","-0.29","0"
"2025-03-13T03:35:00.000Z","83,666.24","-0.05","-0.05","0"
"2025-03-13T03:40:00.000Z","83,609.71","-0.07","-0.07","593,227,776"
"2025-03-13T03:45:00.000Z","83,618.71","0.01","0.01","0"
"2025-03-13T03:50:00.000Z","83,627.83","0.01","0.01","76,226,560"
"2025-03-13T03:55:00.000Z","83,572.59","-0.07","-0.07","380,522,496"
"2025-03-13T04:00:00.000Z","83,602.48","0.04","0.04","0"
"2025-03-13T04:05:00.000Z","83,614.39","0.01","0.01","0"
"2025-03-13T04:10:00.000Z","83,625.29","0.01","0.01","0"
"2025-03-13T04:15:00.000Z","83,487.75","-0.16","-0.17","0"
"2025-03-13T04:20:00.000Z","83,497.60","0.01","0.01","1,575,317,504"
"2025-03-13T04:25:00.000Z","83,506.44","0.01","0.01","0"
"2025-03-13T04:30:00.000Z","83,456.80","-0.06","-0.06","247,083,008"
"2025-03-13T04:35:00.000Z","83,325.61","-0.16","-0.16","0"
"2025-03-13T04:40:00.000Z","83,286.16","-0.05","-0.05","133,971,968"
"2025-03-13T04:45:00.000Z","83,415.34","0.16","0.15","1,550,417,920"
"2025-03-13T04:50:00.000Z","83,365.77","-0.06","-0.06","832,696,320"
"2025-03-13T04:55:00.000Z","83,270.68","-0.11","-0.11","0"
"2025-03-13T05:00:00.000Z","83,373.50","0.12","0.12","190,672,896"
"2025-03-13T05:05:00.000Z","83,341.88","-0.04","-0.04","129,589,248"
"2025-03-13T05:10:00.000Z","83,340.70","0","0","0"
